type,organism,paralog
Complex,C. glabrata,1.82215743440233
Complex,C. glabrata,1.00621118012422
Complex,C. glabrata,1.0
Complex,C. glabrata,1.0228013029316
Complex,C. glabrata,1.01538461538462
Complex,C. glabrata,1.0
Complex,C. glabrata,1.0
Complex,C. glabrata,1.00310559006211
Complex,C. glabrata,1.00884955752212
Complex,C. glabrata,1.00505050505051
Complex,C. glabrata,1.01201201201201
Complex,C. glabrata,1.02352941176471
Complex,C. glabrata,1.76608187134503
Complex,C. glabrata,1.09090909090909
Complex,C. glabrata,1.01433691756272
Complex,C. glabrata,1.01379310344828
Complex,C. glabrata,1.01194029850746
Complex,C. glabrata,1.02857142857143
Complex,C. glabrata,1.00879765395894
Complex,C. glabrata,1.00874635568513
Complex,C. glabrata,1.01234567901235
Complex,C. glabrata,1.01176470588235
Complex,C. glabrata,1.00884955752212
Complex,C. glabrata,1.02077151335312
Complex,C. glabrata,1.00719424460432
Complex,C. glabrata,1.02134146341463
Complex,C. glabrata,1.03947368421053
Complex,C. glabrata,1.00588235294118
Complex,C. glabrata,1.0
Complex,C. glabrata,1.00294117647059
Complex,C. glabrata,1.01253918495298
Complex,C. glabrata,1.02469135802469
Complex,C. glabrata,1.0233918128655
Complex,C. glabrata,1.01461988304094
Complex,C. glabrata,1.0
Complex,C. glabrata,1.05194805194805
Complex,C. glabrata,1.04682274247492
Complex,C. glabrata,2.01754385964912
Complex,C. glabrata,1.06705539358601
Complex,C. glabrata,1.01457725947522
Complex,C. glabrata,1.00877192982456
Complex,C. glabrata,1.49117647058824
Complex,C. glabrata,1.49117647058824
Complex,C. glabrata,1.0188679245283
Complex,C. glabrata,1.05059523809524
Complex,C. glabrata,1.02388059701493
Complex,C. glabrata,1.01060070671378
Complex,C. glabrata,1.03206997084548
Complex,C. glabrata,1.01166180758017
Complex,C. glabrata,1.02816901408451
Complex,C. glabrata,1.01282051282051
Complex,C. glabrata,1.00892857142857
Complex,C. glabrata,1.07012195121951
Complex,C. glabrata,1.01557632398754
Complex,C. glabrata,1.02639296187683
Complex,C. glabrata,1.07580174927114
Complex,C. glabrata,1.06603773584906
Complex,C. glabrata,1.13649851632047
Complex,C. glabrata,1.04024767801858
Complex,C. glabrata,1.01194029850746
Complex,C. glabrata,1.05294117647059
Complex,C. glabrata,1.13649851632047
Complex,C. glabrata,1.08454810495627
Complex,C. glabrata,1.12280701754386
Complex,C. glabrata,1.02670623145401
Complex,C. glabrata,1.0117994100295
Complex,C. glabrata,1.01466275659824
Complex,C. glabrata,1.00970873786408
Complex,C. glabrata,1.00337837837838
Complex,C. glabrata,1.00634920634921
Complex,C. glabrata,1.00383141762452
Complex,C. glabrata,1.01519756838906
Complex,C. glabrata,1.0
Complex,C. glabrata,1.01365187713311
Complex,C. glabrata,1.12941176470588
Complex,C. glabrata,1.0353982300885
Complex,C. glabrata,1.12941176470588
Complex,C. glabrata,2.76093294460641
Complex,C. glabrata,1.06158357771261
Complex,C. glabrata,1.00920245398773
Complex,C. glabrata,1.27844311377246
Complex,C. glabrata,1.17201166180758
Complex,C. glabrata,1.17201166180758
Complex,C. glabrata,1.27844311377246
Complex,C. glabrata,1.02647058823529
Complex,C. glabrata,1.02380952380952
Complex,C. glabrata,1.01801801801802
Complex,C. glabrata,1.01208459214502
Complex,C. glabrata,1.0
Complex,C. glabrata,1.0188679245283
Complex,C. glabrata,1.01388888888889
Complex,C. glabrata,1.03942652329749
Complex,C. glabrata,1.0
Complex,C. glabrata,1.93002915451895
Complex,C. glabrata,1.0
Complex,C. glabrata,1.04477611940299
Complex,C. glabrata,1.02150537634409
Complex,C. glabrata,1.03174603174603
Complex,C. glabrata,1.02040816326531
Complex,C. glabrata,1.01333333333333
Complex,C. glabrata,1.01694915254237
Complex,C. glabrata,1.01694915254237
Complex,C. glabrata,1.01677852348993
Complex,C. glabrata,1.01762114537445
Complex,C. glabrata,1.04477611940299
Complex,C. glabrata,1.11246200607903
Complex,C. glabrata,1.11246200607903
Complex,C. glabrata,1.0126582278481
Complex,C. glabrata,1.0
Complex,C. glabrata,1.00906344410876
Complex,C. glabrata,1.03942652329749
Complex,C. glabrata,1.93002915451895
Complex,C. glabrata,1.01798561151079
Complex,C. glabrata,1.01744186046512
Complex,C. glabrata,1.00952380952381
Complex,C. glabrata,1.01003344481605
Complex,C. glabrata,1.01282051282051
Complex,C. glabrata,1.02898550724638
Complex,C. glabrata,1.01136363636364
Complex,C. glabrata,1.003663003663
Complex,C. glabrata,1.01208459214502
Complex,C. glabrata,1.01851851851852
Complex,C. glabrata,1.00881057268722
Complex,C. glabrata,1.23728813559322
Complex,C. glabrata,1.23728813559322
Complex,C. glabrata,1.00434782608696
Complex,C. glabrata,1.0
Complex,C. glabrata,1.01898734177215
Complex,C. glabrata,1.01020408163265
Complex,C. glabrata,1.02702702702703
Complex,C. glabrata,1.04918032786885
Complex,C. glabrata,1.01038062283737
Complex,C. glabrata,1.01369863013699
Complex,C. glabrata,1.01474926253687
Complex,C. glabrata,1.0
Complex,C. glabrata,1.009375
Complex,C. glabrata,1.03125
Complex,C. glabrata,1.04819277108434
Complex,C. glabrata,1.00341296928328
Complex,C. glabrata,1.02402402402402
Complex,C. glabrata,1.01916932907348
Complex,C. glabrata,1.01166180758017
Complex,C. glabrata,1.02930402930403
Complex,C. glabrata,1.03896103896104
Complex,C. glabrata,1.0
Complex,C. glabrata,1.02777777777778
Complex,C. glabrata,1.02671755725191
Complex,C. glabrata,1.01212121212121
Complex,C. glabrata,1.02631578947368
Complex,C. glabrata,1.00898203592814
Complex,C. glabrata,1.03216374269006
Complex,C. glabrata,1.54810495626822
Complex,C. glabrata,1.04373177842566
Complex,C. glabrata,1.0233918128655
Complex,C. glabrata,1.02127659574468
Complex,C. glabrata,1.02032520325203
Complex,C. glabrata,1.0
Complex,C. glabrata,1.01027397260274
Complex,C. glabrata,1.01515151515152
Complex,C. glabrata,1.01506024096386
Complex,C. glabrata,1.00879765395894
Complex,C. glabrata,1.01197604790419
Complex,C. glabrata,1.0066889632107
Complex,C. glabrata,1.03048780487805
Complex,C. glabrata,1.02623906705539
Complex,C. glabrata,1.01457725947522
Complex,C. glabrata,1.02052785923754
Complex,C. glabrata,1.01315789473684
Complex,C. glabrata,1.01204819277108
Complex,C. glabrata,1.11940298507463
Complex,C. glabrata,1.02923976608187
Complex,C. glabrata,1.05855855855856
Complex,C. glabrata,1.0561797752809
Complex,C. glabrata,1.01754385964912
Complex,C. glabrata,1.01315789473684
Complex,C. glabrata,1.00928792569659
Complex,C. glabrata,1.0327868852459
Complex,C. glabrata,1.02857142857143
Complex,C. glabrata,1.05278592375367
Complex,C. glabrata,1.00958466453674
Complex,C. glabrata,1.01501501501502
Complex,C. glabrata,1.01904761904762
Complex,C. glabrata,1.04179104477612
Complex,C. glabrata,1.0
Complex,C. glabrata,1.00645161290323
Complex,C. glabrata,1.01623376623377
Complex,C. glabrata,1.125
Complex,C. glabrata,1.02985074626866
Complex,C. glabrata,1.27705627705628
Complex,C. glabrata,1.09422492401216
Complex,C. glabrata,1.03834808259587
Complex,C. glabrata,1.05882352941176
Complex,C. glabrata,1.01764705882353
Complex,C. glabrata,1.04761904761905
Complex,C. glabrata,1.02380952380952
Complex,C. glabrata,1.08504398826979
Complex,C. glabrata,1.09756097560976
Complex,C. glabrata,1.07250755287009
Complex,C. glabrata,1.48979591836735
Complex,C. glabrata,1.16618075801749
Complex,C. glabrata,1.07964601769912
Complex,C. glabrata,1.03823529411765
Complex,C. glabrata,1.466472303207
Complex,C. glabrata,1.01754385964912
Complex,C. glabrata,1.07624633431085
Complex,C. glabrata,1.42011834319527
Complex,C. glabrata,1.02229299363057
Complex,C. glabrata,1.07964601769912
Complex,C. glabrata,1.51428571428571
Complex,C. glabrata,1.57611940298507
Complex,C. glabrata,1.00854700854701
Complex,C. glabrata,1.04012345679012
Complex,C. glabrata,1.54810495626822
Complex,C. glabrata,1.05294117647059
Complex,C. glabrata,1.06363636363636
Complex,C. glabrata,1.13649851632047
Complex,C. glabrata,1.2530487804878
Complex,C. glabrata,1.08695652173913
Complex,C. glabrata,1.06060606060606
Complex,C. glabrata,1.20527859237537
Complex,C. glabrata,1.28279883381924
Complex,C. glabrata,1.11890243902439
Complex,C. glabrata,1.0273556231003
Complex,C. glabrata,2.76093294460641
Complex,C. glabrata,1.25236593059937
Complex,C. glabrata,1.25236593059937
Complex,C. glabrata,1.01543209876543
Complex,C. glabrata,1.07624633431085
Complex,C. glabrata,1.03592814371258
Complex,C. glabrata,1.09912536443149
Complex,C. glabrata,1.00583090379009
Complex,C. glabrata,1.01506024096386
Complex,C. glabrata,1.466472303207
Complex,C. glabrata,1.02346041055718
Complex,C. glabrata,1.07638888888889
Complex,C. glabrata,1.20527859237537
Complex,C. glabrata,1.05421686746988
Complex,C. glabrata,1.01063829787234
Complex,C. glabrata,1.00952380952381
Complex,C. glabrata,1.0
Complex,C. glabrata,1.02743902439024
Complex,C. glabrata,1.0
Complex,C. glabrata,1.01470588235294
Complex,C. glabrata,1.02592592592593
Complex,C. glabrata,1.03823529411765
Complex,C. glabrata,1.0031746031746
Complex,C. glabrata,1.03812316715543
Complex,C. glabrata,1.03869047619048
Complex,C. glabrata,1.00826446280992
Complex,C. glabrata,1.01519756838906
Complex,C. glabrata,1.00636942675159
Complex,C. glabrata,1.02064896755162
Complex,C. glabrata,1.00638977635783
Complex,C. glabrata,1.01764705882353
Complex,C. glabrata,1.02040816326531
Complex,C. glabrata,1.00293255131965
Complex,C. glabrata,1.02046783625731
Complex,C. glabrata,1.01759530791789
Complex,C. glabrata,1.01754385964912
Complex,C. glabrata,1.11764705882353
Complex,C. glabrata,1.11764705882353
Complex,C. glabrata,1.01694915254237
Complex,C. glabrata,1.01351351351351
Complex,C. glabrata,1.003663003663
Complex,C. glabrata,1.00958466453674
Complex,C. glabrata,1.23547400611621
Complex,C. glabrata,1.01351351351351
Complex,C. glabrata,1.00928792569659
Complex,C. glabrata,1.01176470588235
Complex,C. glabrata,1.01242236024845
Complex,C. glabrata,1.77842565597668
Complex,C. glabrata,1.11661807580175
Complex,C. glabrata,1.0
Complex,C. glabrata,1.03790087463557
Complex,C. glabrata,1.11661807580175
Complex,C. glabrata,1.77842565597668
Complex,C. glabrata,1.00621118012422
Complex,C. glabrata,1.03790087463557
Complex,C. glabrata,1.01910828025478
Complex,C. glabrata,1.07476635514019
Complex,C. glabrata,1.03508771929825
Complex,C. glabrata,1.03153153153153
Complex,C. glabrata,1.01255230125523
Complex,C. glabrata,1.0
Complex,C. glabrata,1.03125
Complex,C. glabrata,1.01791044776119
Complex,C. glabrata,1.00882352941176
Complex,C. glabrata,1.01483679525223
Complex,C. glabrata,1.01212121212121
Complex,C. glabrata,1.02180685358255
Complex,C. glabrata,1.0
Complex,C. glabrata,1.03003003003003
Complex,C. glabrata,1.01470588235294
Complex,C. glabrata,1.01483679525223
Complex,C. glabrata,1.00589970501475
Complex,C. glabrata,1.01759530791789
Complex,C. glabrata,1.02020202020202
Complex,C. glabrata,1.01234567901235
Complex,C. glabrata,1.00877192982456
Complex,C. glabrata,1.0
Complex,C. glabrata,1.00874635568513
Complex,C. glabrata,1.00323624595469
Complex,C. glabrata,1.01980198019802
Complex,C. glabrata,1.02092050209205
Complex,C. glabrata,1.00967741935484
Complex,C. glabrata,1.00887573964497
Complex,C. glabrata,1.0096463022508
Complex,C. glabrata,1.02915451895044
Complex,C. glabrata,1.00291545189504
Complex,C. glabrata,1.01749271137026
Complex,C. glabrata,1.02623906705539
Complex,C. glabrata,1.0089552238806
Complex,C. glabrata,1.00625
Complex,C. glabrata,1.09037900874636
Complex,C. glabrata,1.00578034682081
Complex,C. glabrata,1.01769911504425
Complex,C. glabrata,1.01183431952663
Complex,C. glabrata,1.00917431192661
Complex,C. glabrata,1.01488095238095
Complex,C. glabrata,1.02040816326531
Complex,C. glabrata,1.00292397660819
Complex,C. glabrata,1.00584795321637
Complex,C. glabrata,1.11520737327189
Complex,C. glabrata,1.01351351351351
Complex,C. glabrata,1.00591715976331
Complex,C. glabrata,1.01764705882353
Complex,C. glabrata,1.01169590643275
Complex,C. glabrata,1.00955414012739
Complex,C. glabrata,1.01365187713311
Complex,C. glabrata,1.00371747211896
Complex,C. glabrata,1.02287581699346
Complex,C. glabrata,1.02040816326531
Complex,C. glabrata,1.01515151515152
Complex,C. glabrata,1.009375
Complex,C. glabrata,1.00306748466258
Complex,C. glabrata,1.00898203592814
Complex,C. glabrata,1.0059880239521
Complex,C. glabrata,1.00325732899023
Complex,C. glabrata,1.00600600600601
Complex,C. glabrata,1.01333333333333
Complex,C. glabrata,1.02915451895044
Complex,C. glabrata,1.00816326530612
Complex,C. glabrata,1.00877192982456
Complex,C. glabrata,2.76093294460641
Complex,C. glabrata,1.01457725947522
Complex,C. glabrata,1.02623906705539
Complex,C. glabrata,1.00879765395894
Complex,C. glabrata,1.0
Complex,C. glabrata,1.02332361516035
Complex,C. glabrata,1.0
Complex,C. glabrata,1.01408450704225
Complex,C. glabrata,1.03235294117647
Complex,C. glabrata,1.01780415430267
Complex,C. glabrata,1.03244837758112
Complex,C. glabrata,1.01775147928994
Complex,C. glabrata,1.0
Complex,C. glabrata,1.00392156862745
Complex,C. glabrata,1.0156862745098
Complex,C. glabrata,1.00660066006601
Complex,C. glabrata,1.0398773006135
Complex,C. glabrata,1.03892215568862
Complex,C. glabrata,1.0
Complex,C. glabrata,1.01219512195122
Complex,C. glabrata,1.02639296187683
Complex,C. glabrata,1.01834862385321
Complex,C. glabrata,1.01086956521739
Complex,C. glabrata,1.04545454545455
Complex,C. glabrata,1.01764705882353
Complex,C. glabrata,1.02388059701493
Complex,C. glabrata,1.021875
Complex,C. glabrata,1.0
Complex,C. glabrata,1.0
Complex,C. glabrata,1.00914634146341
Complex,C. glabrata,1.0
Complex,C. glabrata,1.01567398119122
Complex,C. glabrata,1.01754385964912
Complex,C. glabrata,1.02352941176471
Complex,C. glabrata,1.01449275362319
Complex,C. glabrata,1.0
Complex,C. glabrata,1.00295857988166
Complex,C. glabrata,1.02873563218391
Complex,C. glabrata,1.00879765395894
Complex,C. glabrata,1.0066889632107
Complex,C. glabrata,1.0
Complex,C. glabrata,1.0
Complex,C. glabrata,1.0
Complex,C. glabrata,1.0
Complex,C. glabrata,1.02083333333333
Complex,C. glabrata,1.01818181818182
Complex,C. glabrata,1.01812688821752
Complex,C. glabrata,1.02719033232628
Complex,C. glabrata,1.0059880239521
Complex,C. glabrata,1.05970149253731
Complex,C. glabrata,1.0
Complex,C. glabrata,1.01639344262295
Complex,C. glabrata,1.01538461538462
Complex,C. glabrata,1.0
Complex,C. glabrata,1.01132075471698
Complex,C. glabrata,1.00546448087432
Complex,C. glabrata,1.0207100591716
Complex,C. glabrata,1.08734939759036
Complex,C. glabrata,1.02058823529412
Complex,C. glabrata,1.01796407185629
Complex,C. glabrata,1.02631578947368
Complex,C. glabrata,1.0125
Complex,C. glabrata,1.07017543859649
Complex,C. glabrata,1.00909090909091
Complex,C. glabrata,1.012
Complex,C. glabrata,1.02095808383234
Complex,C. glabrata,1.02140672782875
Complex,C. glabrata,1.01689189189189
Complex,C. glabrata,1.00961538461538
Complex,C. glabrata,1.01769911504425
Complex,C. glabrata,1.02424242424242
Complex,C. glabrata,1.01219512195122
Complex,C. glabrata,1.0
Complex,C. glabrata,1.00967741935484
Complex,C. glabrata,1.01423487544484
Complex,C. glabrata,1.00680272108844
Complex,C. glabrata,1.00735294117647
Complex,C. glabrata,1.0
Complex,C. glabrata,1.00925925925926
Complex,C. glabrata,1.0
Complex,C. glabrata,1.00716845878136
Complex,C. glabrata,1.01208459214502
Complex,C. glabrata,1.01393728222997
Complex,C. glabrata,1.0
Complex,C. glabrata,1.00645161290323
Complex,C. glabrata,1.01501501501502
Complex,C. glabrata,1.02352941176471
Complex,C. glabrata,1.01173020527859
Complex,C. glabrata,1.01785714285714
Complex,C. glabrata,1.0
Complex,C. glabrata,1.03039513677812
Complex,C. glabrata,1.06849315068493
Complex,C. glabrata,1.03389830508475
Complex,C. glabrata,1.02439024390244
Complex,C. glabrata,1.01712328767123
Complex,C. glabrata,1.03529411764706
Complex,C. glabrata,1.00666666666667
Complex,C. glabrata,1.0117994100295
Complex,C. glabrata,1.0058651026393
Complex,C. glabrata,1.0
Complex,C. glabrata,1.01408450704225
Complex,C. glabrata,1.01875
Complex,C. glabrata,1.01194029850746
Complex,C. glabrata,1.01497005988024
Complex,C. glabrata,1.01476014760148
Complex,C. glabrata,1.01158301158301
Complex,C. glabrata,1.01195219123506
Complex,C. glabrata,1.00917431192661
Complex,C. glabrata,1.00515463917526
Complex,C. glabrata,1.00887573964497
Complex,C. glabrata,1.02654867256637
Complex,C. glabrata,1.03819444444444
Complex,C. glabrata,1.00874635568513
Complex,C. glabrata,1.02416918429003
Complex,C. glabrata,1.0
Complex,C. glabrata,1.11178247734139
Complex,C. glabrata,1.01149425287356
Complex,C. glabrata,1.01457725947522
Complex,C. glabrata,1.02923976608187
Complex,C. glabrata,1.00874635568513
Complex,C. glabrata,1.01169590643275
Complex,C. glabrata,1.01461988304094
Complex,C. glabrata,1.06158357771261
Complex,C. glabrata,1.01190476190476
Complex,C. glabrata,1.02127659574468
Complex,C. glabrata,1.02112676056338
Complex,C. glabrata,1.01749271137026
Complex,C. glabrata,1.00903614457831
Complex,C. glabrata,1.06896551724138
Complex,C. glabrata,1.02083333333333
Complex,C. glabrata,1.12647058823529
Complex,C. glabrata,1.0
Complex,C. glabrata,1.01818181818182
